@relation 'TrainingData-weka.filters.unsupervised.attribute.Remove-R1,3-4,18-weka.filters.unsupervised.attribute.Remove-R3-4'

@attribute ' Behaviour' {0,1,2,3}
@attribute ' Orientation' numeric
@attribute ' DistanceToEnemyBase' numeric
@attribute ' DistanceToOwnBase' numeric
@attribute ' DistanceToEnemyFlagScore' numeric
@attribute ' DistanceToOwnFlagScore' numeric
@attribute ' DistanceToEnemyFlagSpawn' numeric
@attribute ' DistanceToOwnFlagSpawn' numeric
@attribute ' Visibility' numeric
@attribute ' DistanceToNearestEnemy' numeric
@attribute ' seesEnemy' {0,1}
@attribute ' GameState' numeric

@data
1,2.370938,58,42,30,38,18,18,47,999999,0,3
1,2.347116,57,43,31,39,17,17,45,999999,0,3
1,2.343378,57,43,31,39,17,17,45,999999,0,3
1,3.00556,57,43,31,39,17,17,45,999999,0,3
1,-3.021742,57,43,31,39,17,17,45,999999,0,3
1,-2.962233,56,44,32,40,16,16,44,999999,0,3
1,-2.948392,56,44,32,40,16,16,44,999999,0,3
1,-2.945173,56,44,32,40,16,16,44,999999,0,3
1,-2.944424,55,45,33,41,15,15,42,999999,0,3
1,-2.71694,55,45,33,41,15,15,42,999999,0,3
1,-2.320435,56,46,34,42,14,14,36,999999,0,3
1,-2.228223,55,47,35,43,13,13,37,999999,0,3
1,-2.206775,55,47,35,43,13,13,37,999999,0,3
1,-2.201786,56,48,36,44,12,12,29,999999,0,3
1,-2.200626,56,48,36,44,12,12,29,999999,0,3
1,-2.200356,55,49,37,45,11,11,33,999999,0,3
1,-2.200294,56,50,38,46,10,10,28,999999,0,3
1,-2.200279,56,50,38,46,10,10,28,999999,0,3
1,-2.200275,56,50,38,46,10,10,28,999999,0,3
1,-2.176076,56,52,40,46,8,8,27,999999,0,3
1,-2.158778,56,52,40,46,8,8,27,999999,0,3
1,-2.260933,56,52,40,46,8,8,27,999999,0,3
1,-2.335894,57,53,41,47,7,7,26,999999,0,3
1,-2.35333,56,54,42,46,6,6,31,999999,0,3
1,-2.357385,56,54,42,46,6,6,31,999999,0,3
1,-2.358328,56,54,42,46,6,6,31,999999,0,3
1,-2.358548,57,55,43,47,5,5,33,999999,0,3
1,-2.358599,56,56,44,46,4,4,34,999999,0,3
1,-2.357356,56,56,44,46,4,4,34,999999,0,3
1,-2.356462,57,57,45,47,3,3,32,999999,0,3
1,-2.356254,56,58,46,46,2,2,32,999999,0,3
1,-2.356206,56,58,46,46,2,2,32,999999,0,3
1,-2.356195,56,58,46,46,2,2,32,999999,0,3
1,-2.356192,57,59,47,47,1,1,31,999999,0,3
1,-2.356191,56,60,48,46,0,0,30,999999,0,3
1,-2.356191,56,60,48,46,0,0,30,999999,0,3
1,-2.356191,56,60,48,46,0,0,30,999999,0,3
1,-2.356191,56,60,48,46,0,0,30,999999,0,3
1,-2.038492,57,61,49,47,1,1,30,999999,0,3
1,-2.038492,57,61,49,47,1,1,30,999999,0,3
1,-2.038492,57,61,49,47,1,1,30,999999,0,3
1,-2.038492,57,61,49,47,1,1,30,999999,0,3
1,-2.671336,76,16,48,56,44,44,33,999999,0,3
1,-2.27383,77,17,49,57,43,43,35,999999,0,3
1,-2.347815,78,18,50,58,42,42,28,999999,0,3
1,-2.365024,77,19,49,57,41,41,38,999999,0,3
1,-2.588701,76,20,48,56,40,40,36,999999,0,3
1,-1.295744,74,22,46,54,38,38,47,21,1,3
1,-1.381022,74,22,46,54,38,38,47,20,1,3
1,-1.74804,75,23,47,55,37,37,51,20,1,3
1,-1.833394,75,23,47,55,37,37,51,20,1,3
1,2.429965,59,71,59,51,11,11,11,999999,0,3
1,1.778218,59,71,59,51,11,11,11,999999,0,3
1,1.245293,60,70,58,52,10,10,17,999999,0,3
1,1.005253,60,70,58,52,10,10,17,999999,0,3
1,0.906849,60,70,58,52,10,10,17,999999,0,3
1,0.877116,62,70,58,52,10,10,21,999999,0,3
1,0.874482,61,69,57,51,9,9,21,999999,0,3
1,0.864576,61,69,57,51,9,9,21,999999,0,3
1,0.84923,61,69,57,51,9,9,21,999999,0,3
1,0.830553,60,68,56,50,8,8,18,999999,0,3
1,0.809499,60,68,56,50,8,8,18,999999,0,3
1,0.798218,60,68,56,50,8,8,18,999999,0,3
1,0.798218,60,68,56,50,8,8,18,999999,0,3
1,0.798218,60,68,56,50,8,8,18,22,1,3
1,0.78838,60,68,56,50,8,8,18,22,1,3
1,0.786091,59,67,55,49,7,7,18,999999,0,3
1,0.785559,60,66,54,50,6,6,20,999999,0,3
1,-0.589472,66,62,50,56,10,10,19,999999,0,3
1,-0.492195,68,62,50,58,12,12,21,999999,0,3
1,2.268928,69,61,51,59,13,13,17,999999,0,3
1,2.268928,69,61,51,59,13,13,17,999999,0,3
1,2.569914,69,61,51,59,13,13,17,999999,0,3
1,-1.886704,69,61,51,59,13,13,17,999999,0,3
1,-1.610754,69,61,51,59,13,13,17,999999,0,3
1,-1.610754,69,61,51,59,13,13,17,999999,0,3
1,-1.610754,69,61,51,59,13,13,17,999999,0,3
1,-1.610754,69,61,51,59,13,13,17,999999,0,3
1,3.003774,69,61,51,59,13,13,17,999999,0,3
1,2.615696,69,61,51,59,13,13,17,18,1,3
1,2.525445,68,62,50,58,12,12,21,18,1,3
1,2.504453,68,62,50,58,12,12,21,999999,0,3
1,2.068274,67,61,49,57,11,11,18,29,1,3
1,1.966834,67,61,49,57,11,11,18,999999,0,3
1,1.943241,66,60,48,56,10,10,18,999999,0,3
1,1.937753,65,61,49,55,9,9,20,999999,0,3
1,1.936477,65,61,49,55,9,9,20,999999,0,3
1,1.936181,64,60,48,54,8,8,24,999999,0,3
1,1.636154,64,60,48,54,8,8,24,999999,0,3
1,1.421724,64,60,48,54,8,8,24,999999,0,3
1,1.371853,63,59,47,53,7,7,28,999999,0,3
1,1.73211,63,59,47,53,7,7,28,999999,0,3
1,2.377991,63,59,47,53,7,7,28,999999,0,3
1,2.5282,62,58,46,52,6,6,29,999999,0,3
1,2.563136,61,59,47,51,5,5,30,999999,0,3
1,2.571262,61,59,47,51,5,5,30,999999,0,3
1,2.573151,61,59,47,51,5,5,30,999999,0,3
1,2.573591,60,60,48,50,4,4,30,999999,0,3
1,2.573693,59,59,47,49,3,3,31,999999,0,3
1,2.573717,59,59,47,49,3,3,31,999999,0,3
1,2.573722,58,60,48,48,2,2,31,999999,0,3
1,-2.191268,86,4,58,66,58,58,24,999999,0,3
1,-2.081558,86,4,58,66,58,58,24,999999,0,3
1,-2.05604,86,4,58,66,58,58,24,999999,0,3
1,-2.050105,86,4,58,66,56,56,24,999999,0,3
1,-2.061705,87,5,59,67,55,55,22,999999,0,3
1,-2.089213,87,7,59,67,53,53,20,999999,0,3
1,-2.09042,88,8,60,68,52,52,23,999999,0,3
1,-2.244096,89,9,61,69,51,51,17,999999,0,3
1,-2.353808,87,11,59,67,49,49,26,999999,0,3
1,-2.897781,87,11,59,67,49,49,26,999999,0,3
1,-3.101783,86,12,58,66,48,48,25,999999,0,3
1,3.133955,85,13,57,65,47,47,27,999999,0,3
1,-2.599045,86,14,58,66,46,46,30,999999,0,3
1,-2.384744,85,15,57,65,45,45,29,999999,0,3
1,-2.334904,85,17,57,65,43,43,26,999999,0,3
1,-2.885518,85,17,57,65,43,43,26,999999,0,3
1,-3.100071,84,18,56,64,42,42,25,999999,0,3
1,-2.48076,83,19,55,63,41,41,25,999999,0,3
1,-2.923813,83,19,55,63,41,41,25,29,1,3
1,-3.02685,83,19,55,63,41,41,25,28,1,3
1,-3.050815,82,20,54,62,40,40,26,28,1,3
1,-3.056389,82,20,54,62,40,40,26,28,1,3
1,-3.057686,81,21,53,61,39,39,37,27,1,3
1,-3.057987,80,22,52,60,38,38,46,26,1,3
1,-2.509954,81,23,53,61,37,37,44,999999,0,3
1,-2.118174,81,25,53,61,35,35,52,999999,0,3
1,-2.136766,81,25,53,61,35,35,52,999999,0,3
1,-2.306913,82,26,54,62,34,34,54,999999,0,3
1,-2.346487,81,27,53,61,33,33,54,999999,0,3
1,-2.355691,81,29,53,61,31,31,55,999999,0,3
1,-2.356196,82,30,54,62,32,32,57,999999,0,3
1,-2.356062,81,31,53,61,31,31,56,999999,0,3
1,-2.35603,82,32,54,62,32,32,58,999999,0,3
1,-2.356023,81,33,53,61,31,31,58,999999,0,3
1,-2.356022,82,34,54,62,32,32,59,999999,0,3
1,-2.356022,81,35,53,61,31,31,58,25,1,3
1,-2.356022,81,37,53,61,29,29,58,25,1,3
1,-2.356022,81,37,53,61,29,29,58,999999,0,3
1,-2.06222,79,27,51,59,33,33,51,999999,0,3
1,-2.018762,78,28,50,58,32,32,39,999999,0,3
1,-2.445817,79,33,51,59,29,29,57,999999,0,3
1,-2.396633,80,34,52,60,30,30,59,999999,0,3
1,-2.359543,79,35,51,59,29,29,58,999999,0,3
1,-2.350917,79,37,51,59,29,29,58,999999,0,3
1,-2.353011,79,37,51,59,29,29,58,999999,0,3
1,-2.355475,79,39,51,59,27,27,56,999999,0,3
1,-2.356048,80,40,52,60,26,26,55,999999,0,3
1,-2.356181,79,41,51,59,25,25,53,999999,0,3
1,-2.641731,79,43,51,59,23,23,49,999999,0,3
1,-2.708138,79,43,51,59,23,23,49,999999,0,3
1,-2.723585,78,44,50,58,22,22,46,999999,0,3
1,-3.00288,77,45,49,57,21,21,42,999999,0,3
1,-3.110251,76,46,48,56,20,20,33,999999,0,3
1,-3.134535,75,47,47,55,19,19,25,999999,0,3
1,-3.139851,75,47,47,55,19,19,25,999999,0,3
1,-3.141087,74,48,46,54,18,18,21,999999,0,3
1,-2.783063,73,49,45,53,17,17,21,999999,0,3
1,-2.6998,74,50,46,54,18,18,25,999999,0,3
1,-2.68233,73,51,45,53,17,17,24,999999,0,3
1,-2.679182,73,53,45,53,17,17,24,999999,0,3
1,-2.67845,73,53,45,53,17,17,24,999999,0,3
1,-2.678279,72,54,44,52,16,16,22,999999,0,3
1,-2.560077,72,56,46,54,16,16,21,999999,0,3
1,-2.532584,73,57,47,55,17,17,18,999999,0,3
1,-1.904787,72,58,48,56,16,16,19,999999,0,3
1,-1.460756,72,58,48,56,16,16,19,999999,0,3
1,-1.357492,73,59,49,57,17,17,20,999999,0,3
1,-2.825975,72,60,50,58,16,16,18,999999,0,3
1,3.115689,71,59,49,57,15,15,15,999999,0,3
1,3.036264,71,59,49,57,15,15,15,999999,0,3
1,3.01779,70,60,50,58,14,14,11,999999,0,3
1,3.013493,70,60,50,58,14,14,11,999999,0,3
1,3.012494,69,61,51,59,13,13,17,999999,0,3
1,3.012262,69,61,51,59,13,13,17,999999,0,3
1,3.012208,69,61,51,59,13,13,17,999999,0,3
1,2.902473,68,62,50,58,12,12,21,999999,0,3
1,2.711101,68,62,50,58,12,12,21,999999,0,3
1,2.666591,68,62,50,58,12,12,21,999999,0,3
1,2.656239,67,63,51,57,11,11,20,999999,0,3
1,2.653831,66,62,50,56,10,10,19,999999,0,3
1,2.653271,65,63,51,55,9,9,20,999999,0,3
1,3.110117,65,63,51,55,9,9,20,999999,0,3
1,2.167564,65,63,51,55,9,9,20,999999,0,3
1,1.776175,64,62,50,54,8,8,23,999999,0,3
1,1.685152,64,62,50,54,8,8,23,999999,0,3
1,1.663981,64,62,50,54,8,8,23,999999,0,3
1,2.804955,64,62,50,54,8,8,23,999999,0,3
1,-3.036573,63,63,51,53,7,7,24,999999,0,3
1,-2.933859,63,63,51,53,7,7,24,999999,0,3
1,-2.909969,62,64,52,52,6,6,24,999999,0,3
1,-2.904413,62,64,52,52,6,6,24,999999,0,3
1,-2.81474,62,64,52,52,6,6,24,999999,0,3
1,-2.659234,62,64,52,52,6,6,24,999999,0,3
1,-2.623066,61,65,53,51,5,5,23,999999,0,3
1,-2.264122,62,66,54,52,6,6,20,999999,0,3
1,-2.133156,62,66,54,52,6,6,20,999999,0,3
1,-2.831855,61,67,55,51,7,7,19,999999,0,3
1,-2.423746,62,68,56,52,8,8,20,999999,0,3
1,-2.423746,63,69,57,53,9,9,16,999999,0,3
1,2.103061,63,69,57,53,9,9,16,999999,0,3
1,1.694584,63,69,57,53,9,9,16,999999,0,3
1,1.30237,62,68,56,52,8,8,20,999999,0,3
1,1.669711,62,68,56,52,8,8,20,999999,0,3
1,1.779963,61,67,55,51,7,7,19,999999,0,3
1,1.805607,61,67,55,51,7,7,19,999999,0,3
1,1.811571,61,67,55,51,7,7,19,999999,0,3
1,1.812958,60,66,54,50,6,6,20,999999,0,3
1,1.813281,60,66,54,50,6,6,20,999999,0,3
1,1.813356,60,66,54,50,6,6,20,999999,0,3
1,1.813373,58,66,54,48,6,6,20,999999,0,3
1,1.813377,58,66,54,48,6,6,20,999999,0,3
1,1.813378,57,65,53,47,5,5,26,999999,0,3
1,1.549242,57,65,53,47,5,5,26,999999,0,3
1,1.088544,57,65,53,47,5,5,26,999999,0,3
1,0.981403,57,63,51,47,3,3,29,999999,0,3
1,0.956483,57,63,51,47,3,3,29,999999,0,3
1,0.950687,57,63,51,47,3,3,29,999999,0,3
1,-2.844852,77,9,49,57,51,51,32,999999,0,3
1,-2.605602,77,11,49,57,49,49,30,999999,0,3
1,-2.19738,77,11,49,57,49,49,30,999999,0,3
1,-2.102443,77,13,49,57,47,47,33,999999,0,3
1,-2.17406,77,13,49,57,47,47,33,999999,0,3
1,-2.332347,77,15,49,57,45,45,33,999999,0,3
1,-2.369163,78,16,50,58,44,44,34,999999,0,3
1,-2.377725,77,17,49,57,43,43,35,999999,0,3
1,-2.360926,78,18,50,58,42,42,38,999999,0,3
1,-2.357019,77,19,49,57,41,41,38,999999,0,3
1,-2.35611,77,21,49,57,39,39,43,999999,0,3
1,-2.355967,77,25,49,57,35,35,52,999999,0,3
1,3.075828,77,45,49,57,21,21,42,999999,0,3
1,3.015274,77,45,49,57,21,21,42,999999,0,3
1,3.00119,76,46,48,56,20,20,33,999999,0,3
1,-2.662534,79,5,51,59,55,55,21,999999,0,3
1,-2.737566,78,6,50,58,54,54,24,999999,0,3
1,-2.867773,78,8,50,58,52,52,24,999999,0,3
1,-2.356075,77,17,49,57,43,43,35,999999,0,3
1,0.828867,60,70,58,52,10,10,17,999999,0,3
1,0.839482,62,70,58,52,10,10,21,13,1,3
1,-2.812966,83,1,55,63,61,61,20,56,1,3
1,2.977164,83,1,55,63,61,61,20,56,1,3
1,2.862498,83,1,55,63,61,61,20,56,1,3
1,2.835828,83,1,55,63,61,61,20,55,1,3
1,2.829624,82,0,54,62,60,60,20,55,1,3
1,2.992735,81,1,53,61,59,59,20,54,1,3
1,3.055986,80,2,52,60,58,58,19,53,1,3
1,3.089229,80,4,50,58,58,58,19,52,1,3
1,3.105898,80,4,50,58,58,58,19,51,1,3
1,3.109774,79,5,49,57,57,57,21,50,1,3
1,2.962989,78,6,48,56,56,56,22,49,1,3
1,2.92885,77,7,47,55,55,55,29,48,1,3
1,2.92091,77,7,47,55,55,55,29,47,1,3
1,2.574676,76,8,46,54,54,54,36,74,1,3
1,2.254589,77,9,45,53,55,55,35,999999,0,3
1,2.180149,77,11,43,51,55,55,39,999999,0,3
1,2.972613,76,12,42,50,54,54,42,63,1,3
1,-3.126273,75,13,41,49,53,53,44,61,1,3
1,-3.106963,75,13,41,49,53,53,44,60,1,3
1,-3.138079,74,14,40,48,52,52,45,59,1,3
1,3.137869,73,15,39,47,51,51,46,999999,0,3
1,3.141245,72,16,38,46,50,50,46,999999,0,3
1,-3.141155,71,17,37,45,49,49,45,999999,0,3
1,-3.14119,71,17,37,45,49,49,45,999999,0,3
1,-3.141528,70,18,36,44,48,48,43,999999,0,3
1,-3.141581,69,19,35,43,47,47,53,999999,0,3
1,-2.168289,69,19,35,43,47,47,53,999999,0,3
1,-2.163126,69,19,35,43,47,47,53,999999,0,3
1,-2.144503,68,18,36,44,46,46,59,999999,0,3
1,-2.113835,67,19,35,43,45,45,63,999999,0,3
1,-2.106702,67,19,35,43,45,45,63,999999,0,3
1,-2.105043,66,18,36,44,44,44,65,999999,0,3
1,-2.104657,66,18,36,44,44,44,65,999999,0,3
1,-2.104568,65,17,37,45,43,43,64,999999,0,3
1,-2.104547,64,18,36,44,42,42,67,999999,0,3
1,-2.104542,64,18,36,44,42,42,67,999999,0,3
1,-2.104541,65,19,37,45,41,41,66,999999,0,3
1,-2.104541,65,19,37,45,41,41,66,999999,0,3
1,-2.104541,65,19,37,45,41,41,66,999999,0,3
1,-2.104541,65,21,37,45,39,39,68,999999,0,3
1,-2.104541,65,21,37,45,39,39,68,999999,0,3
1,-2.284707,65,21,37,45,39,39,68,999999,0,3
1,-2.32661,66,22,38,46,38,38,67,999999,0,3
1,-2.336356,65,23,37,45,37,37,70,999999,0,3
1,-2.338622,65,23,37,45,37,37,70,999999,0,3
1,-2.33915,65,23,37,45,37,37,70,999999,0,3
1,-2.339272,66,24,38,46,36,36,69,999999,0,3
1,-2.339301,65,25,37,45,35,35,71,999999,0,3
1,-2.994903,65,25,37,45,35,35,71,999999,0,3
1,3.135813,65,25,37,45,35,35,71,999999,0,3
1,3.100351,64,26,36,44,34,34,72,999999,0,3
1,-2.866394,64,26,36,44,34,34,72,999999,0,3
1,-2.302003,64,26,36,44,34,34,72,999999,0,3
1,-2.170747,64,28,36,44,32,32,72,999999,0,3
1,-2.140218,64,28,36,44,32,32,72,999999,0,3
1,-2.133118,64,28,36,44,32,32,72,999999,0,3
1,-2.131467,65,29,37,45,31,31,71,999999,0,3
1,-2.131083,64,30,36,44,30,30,72,999999,0,3
1,-2.130993,64,30,36,44,30,30,72,999999,0,3
1,-2.130973,65,31,37,45,29,29,72,999999,0,3
1,-2.130968,65,31,37,45,29,29,72,999999,0,3
1,-2.130967,65,31,37,45,29,29,72,999999,0,3
1,-2.130966,65,33,37,45,27,27,71,999999,0,3
1,-2.464286,65,33,37,45,27,27,71,999999,0,3
1,-3.04565,65,33,37,45,27,27,71,999999,0,3
1,3.102333,64,34,36,44,26,26,71,999999,0,3
1,3.070886,64,34,36,44,26,26,71,999999,0,3
1,-2.499965,64,34,36,44,26,26,71,999999,0,3
1,-2.223576,63,35,35,43,25,25,69,999999,0,3
1,-2.159298,64,36,36,44,24,24,68,999999,0,3
1,-2.144348,64,36,36,44,24,24,68,999999,0,3
1,-2.695707,64,38,36,44,22,22,64,18,1,3
1,-3.092894,64,38,36,44,22,22,64,18,1,3
1,3.097921,64,38,36,44,22,22,64,17,1,3
1,3.076436,63,39,35,43,21,21,62,17,1,3
1,3.071439,63,39,35,43,21,21,62,16,1,3
1,-2.498205,63,39,35,43,21,21,62,999999,0,3
1,-2.143207,63,41,35,43,19,19,57,999999,0,3
1,-2.139736,64,42,36,44,18,18,53,999999,0,3
1,-2.138928,64,42,36,44,18,18,53,999999,0,3
1,-2.138741,63,43,35,43,17,17,47,999999,0,3
1,-2.138697,64,44,36,44,16,16,42,999999,0,3
1,-2.138687,64,44,36,44,16,16,42,999999,0,3
1,-2.138685,64,44,36,44,16,16,42,999999,0,3
1,-2.138684,64,44,36,44,16,16,42,999999,0,3
1,-1.741612,76,44,48,56,22,22,41,999999,0,3
1,-1.748131,77,45,49,57,21,21,42,999999,0,3
1,-2.656065,76,46,48,56,20,20,33,999999,0,3
1,-2.860335,75,47,47,55,19,19,25,999999,0,3
1,-2.686629,74,48,46,54,18,18,21,999999,0,3
1,-2.64623,75,49,47,55,19,19,28,999999,0,3
1,-2.636833,74,50,46,54,18,18,25,999999,0,3
1,-2.664807,73,51,45,53,17,17,24,999999,0,3
1,-2.675953,73,53,45,53,17,17,24,999999,0,3
1,-2.921242,73,53,45,53,17,17,24,999999,0,3
1,2.813519,71,55,45,53,15,15,21,999999,0,3
1,1.859763,71,55,45,53,15,15,21,999999,0,3
1,1.637952,70,54,44,52,14,14,21,999999,0,3
1,1.586365,70,54,44,52,14,14,21,999999,0,3
1,1.574366,70,54,44,52,14,14,21,999999,0,3
1,1.571576,69,53,43,51,13,13,22,999999,0,3
1,1.570927,69,53,43,51,13,13,22,999999,0,3
1,1.521439,68,52,42,50,12,12,27,999999,0,3
1,1.435355,68,52,42,50,12,12,27,999999,0,3
1,1.415332,68,52,42,50,12,12,27,999999,0,3
1,1.410675,67,51,41,49,11,11,32,999999,0,3
1,2.569485,67,51,41,49,11,11,32,999999,0,3
1,2.838986,67,51,41,49,11,11,32,999999,0,3
1,2.901662,66,52,42,50,10,10,31,999999,0,3
1,2.91624,66,52,42,50,10,10,31,999999,0,3
1,2.919631,65,53,43,51,9,9,27,999999,0,3
1,2.920419,65,53,43,51,9,9,27,999999,0,3
1,2.920603,64,52,42,50,8,8,32,999999,0,3
1,2.920645,63,53,43,51,7,7,28,999999,0,3
1,0.785398,60,70,58,52,10,10,17,999999,0,3
1,0.785398,60,70,58,52,10,10,17,999999,0,3
1,0.710155,60,70,58,52,10,10,17,999999,0,3
1,-0.282469,60,70,58,52,10,10,17,999999,0,3
1,-0.513319,60,70,58,52,10,10,17,999999,0,3
1,0.060652,62,70,58,52,10,10,21,999999,0,3
1,1.142906,61,69,57,51,9,9,21,16,1,3
1,1.394604,61,69,57,51,9,9,21,999999,0,3
1,1.453139,60,68,56,50,8,8,18,16,1,3
1,1.466754,60,68,56,50,8,8,18,16,1,3
1,1.449868,60,68,56,50,8,8,18,15,1,3
1,1.415627,59,67,55,49,7,7,18,15,1,3
1,-2.365133,51,59,11,3,43,43,48,999999,0,3
1,-2.404361,50,60,12,4,42,42,46,999999,0,3
1,-2.413485,49,59,13,5,41,41,45,999999,0,3
1,-2.415607,49,59,13,5,41,41,45,999999,0,3
1,-2.4161,49,59,13,5,41,41,45,999999,0,3
1,-2.416215,48,60,14,6,40,40,40,999999,0,3
1,-2.416242,47,59,15,7,39,39,41,999999,0,3
1,-2.416248,47,59,15,7,39,39,41,999999,0,3
1,-2.605272,46,60,16,8,38,38,35,999999,0,3
1,-2.368721,46,60,16,8,38,38,35,23,1,3
1,-1.84573,45,59,17,9,37,37,40,15,1,3
1,-1.724101,45,59,17,9,37,37,40,15,1,3
1,-1.695812,45,59,17,9,37,37,40,22,1,3
1,-1.687291,44,58,18,10,36,36,46,18,1,3
1,-2.206468,44,58,18,10,36,36,46,22,1,3
1,-2.396902,43,59,19,11,35,35,45,21,1,3
1,-2.546535,43,59,19,11,35,35,45,27,1,3
1,-2.581337,43,59,19,11,35,35,45,26,1,3
1,-2.589431,41,59,21,13,35,35,45,26,1,3
1,-2.591314,41,59,21,13,35,35,45,25,1,3
1,-2.591752,41,59,21,13,35,35,45,24,1,3
1,-2.112182,41,59,21,13,35,35,45,999999,0,3
1,-1.27558,40,58,22,14,34,34,44,999999,0,3
1,-1.081017,40,58,22,14,34,34,44,999999,0,3
1,-1.035765,40,58,22,14,34,34,44,999999,0,3
1,-1.02524,41,57,23,15,33,33,35,999999,0,3
1,-1.022792,40,56,22,14,32,32,42,999999,0,3
1,-1.022223,40,56,22,14,32,32,42,18,1,3
1,-1.135883,39,55,23,15,31,31,37,999999,0,3
1,-1.54046,39,55,23,15,31,31,37,999999,0,3
1,-1.634549,38,54,24,16,30,30,32,999999,0,3
1,-1.653515,38,54,24,16,30,30,32,18,1,3
1,-1.653515,38,54,24,16,30,30,32,18,1,3
1,-1.653515,38,54,24,16,30,30,32,18,1,3
1,-1.653515,38,54,24,16,30,30,32,999999,0,3
1,-1.653515,38,54,24,16,30,30,32,999999,0,3
1,-1.653515,38,54,24,16,30,30,32,999999,0,3
1,-1.653515,38,54,24,16,30,30,32,999999,0,3
1,-1.333484,56,60,6,2,48,48,48,999999,0,3
1,-0.912865,56,58,6,4,48,48,50,999999,0,3
1,-0.815046,56,58,6,4,48,48,50,999999,0,3
1,-0.792293,56,58,6,4,48,48,50,999999,0,3
1,-0.787002,56,58,6,4,48,48,50,999999,0,3
1,-0.785771,56,56,6,6,48,48,50,999999,0,3
1,-0.785485,56,56,6,6,48,48,50,999999,0,3
1,-0.785418,56,56,6,6,48,48,50,999999,0,3
1,-0.785403,56,56,6,6,48,48,50,999999,0,3
1,-0.935297,56,54,6,8,48,48,50,999999,0,3
1,-1.042445,56,54,6,8,48,48,50,999999,0,3
1,-1.794212,55,51,7,11,45,45,51,15,1,3
1,-1.794212,55,51,7,11,45,45,51,15,1,3
1,-1.794212,55,51,7,11,45,45,51,15,1,3
1,-1.794212,55,51,7,11,45,45,51,15,1,3
1,-1.794212,55,51,7,11,45,45,51,15,1,3
1,-2.180737,55,51,7,11,45,45,51,999999,0,3
1,-2.094085,53,51,9,11,45,45,52,999999,0,3
1,-2.073931,53,51,9,11,45,45,52,999999,0,3
1,-2.069243,53,51,9,11,45,45,52,999999,0,3
1,-2.068153,52,50,10,12,44,44,50,999999,0,3
1,-1.789791,52,50,10,12,44,44,50,999999,0,3
1,-1.304665,52,50,10,12,44,44,50,999999,0,3
1,-1.191844,51,49,11,13,43,43,47,999999,0,3
1,-1.165602,51,49,11,13,43,43,47,999999,0,3
1,-1.159499,51,49,11,13,43,43,47,999999,0,3
1,-1.15808,51,47,11,15,41,41,46,999999,0,3
1,-1.15775,51,47,11,15,41,41,46,999999,0,3
1,-1.157673,52,46,12,16,40,40,40,999999,0,3
1,-1.118119,52,46,12,16,40,40,40,999999,0,3
1,-0.89543,52,46,12,16,40,40,40,999999,0,3
1,-1.132178,50,44,12,18,38,38,40,999999,0,3
1,-1.318886,50,44,12,18,38,38,40,999999,0,3
1,-1.47519,50,44,12,18,38,38,40,999999,0,3
1,-1.511544,50,44,12,18,38,38,40,999999,0,3
1,-1.519999,49,43,13,19,37,37,34,999999,0,3
1,-1.521966,49,43,13,19,37,37,34,999999,0,3
1,-1.522423,48,42,14,20,36,36,34,999999,0,3
1,-1.52253,48,42,14,20,36,36,34,999999,0,3
1,-1.522554,48,42,14,20,36,36,34,999999,0,3
1,-1.52256,47,41,15,21,35,35,34,999999,0,3
1,-1.742523,47,41,15,21,35,35,34,999999,0,3
1,-1.82752,46,40,16,22,34,34,34,999999,0,3
1,-1.84729,46,40,16,22,34,34,34,999999,0,3
1,-1.851888,46,40,16,22,34,34,34,999999,0,3
1,-0.977704,45,39,17,23,33,33,35,999999,0,3
1,-0.639734,45,39,17,23,33,33,35,999999,0,3
1,-0.561135,46,38,16,24,32,32,36,999999,0,3
1,-0.542854,46,38,16,24,32,32,36,999999,0,3
1,-0.538602,46,38,16,24,32,32,36,999999,0,3
1,-2.507345,80,32,52,60,30,30,56,999999,0,3
1,-2.507412,79,33,51,59,29,29,57,999999,0,3
1,-2.507427,79,33,51,59,29,29,57,999999,0,3
1,-2.507431,79,33,51,59,29,29,57,999999,0,3
1,-2.507432,80,34,52,60,30,30,59,999999,0,3
1,-2.954165,79,35,51,59,29,29,58,19,1,3
1,-3.058058,79,35,51,59,29,29,58,18,1,3
1,-3.082223,78,36,50,58,28,28,57,18,1,3
1,-3.087843,78,36,50,58,28,28,57,18,1,3
1,2.718298,64,52,42,50,8,8,32,16,1,3
1,3.110577,61,55,43,51,5,5,28,999999,0,3
1,3.134378,61,55,43,51,5,5,28,999999,0,3
1,3.139913,61,55,43,51,5,5,28,999999,0,3
1,3.141201,60,56,44,50,4,4,29,999999,0,3
1,3.1415,60,56,44,50,4,4,29,999999,0,3
1,3.14157,59,57,45,49,3,3,30,999999,0,3
1,3.141586,58,58,46,48,2,2,31,999999,0,3
1,-2.376389,56,60,48,46,0,0,30,999999,0,3
1,-1.122066,57,61,49,47,1,1,30,999999,0,3
1,-0.83035,57,61,49,47,1,1,30,999999,0,3
1,-0.762509,58,60,48,48,2,2,31,999999,0,3
1,-0.746729,58,60,48,48,2,2,31,999999,0,3
1,-0.743059,60,60,48,50,4,4,30,999999,0,3
1,-1.2962,60,60,48,50,4,4,30,999999,0,3
1,-1.692008,61,61,49,51,5,5,29,999999,0,3
1,-2.085,61,63,51,51,5,5,27,999999,0,3
